1.0	0.1195
1.0	0.197
1.0	0.3705
1.0	0.471
1.0	0.642
1.0	0.8355
1.0	0.9125
1.0	0.999
1.0	1.3805
1.0	1.511
2.0	0.0
2.0	0.01
2.0	0.02
2.0	0.03
2.0	0.04
2.0	0.05
2.0	0.06
2.0	0.07
2.0	0.08
2.0	0.09
2.0	0.1
2.0	0.11
2.0	0.12
2.0	0.13
2.0	0.14
2.0	0.15
2.0	0.16
2.0	0.17
2.0	0.18
2.0	0.19
2.0	0.2
2.0	0.21
2.0	0.22
2.0	0.23
2.0	0.24
2.0	0.25
2.0	0.26
2.0	0.27
2.0	0.28
2.0	0.29
2.0	0.3
2.0	0.31
2.0	0.32
2.0	0.33
2.0	0.34
2.0	0.35
2.0	0.36
2.0	0.37
2.0	0.38
2.0	0.39
2.0	0.4
2.0	0.41
2.0	0.42
2.0	0.43
2.0	0.44
2.0	0.45
2.0	0.46
2.0	0.47
2.0	0.48
2.0	0.49
2.0	0.5
2.0	0.51
2.0	0.52
2.0	0.53
2.0	0.54
2.0	0.55
2.0	0.56
2.0	0.57
2.0	0.58
2.0	0.59
2.0	0.6
2.0	0.61
2.0	0.62
2.0	0.63
2.0	0.64
2.0	0.65
2.0	0.66
2.0	0.67
2.0	0.68
2.0	0.69
2.0	0.7
2.0	0.71
2.0	0.72
2.0	0.73
2.0	0.74
2.0	0.75
2.0	0.76
2.0	0.77
2.0	0.78
2.0	0.79
2.0	0.8
2.0	0.81
2.0	0.82
2.0	0.83
2.0	0.84
2.0	0.85
2.0	0.86
2.0	0.87
2.0	0.88
2.0	0.89
2.0	0.9
2.0	0.91
2.0	0.92
2.0	0.93
2.0	0.94
2.0	0.95
2.0	0.96
2.0	0.97
2.0	0.98
2.0	0.99
2.0	1.0
2.0	1.1935
2.0	1.395
2.0	1.5695
2.0	1.76
2.0	1.9355
3.0	0.001
3.0	0.011
3.0	0.021
3.0	0.031
3.0	0.041
3.0	0.051
3.0	0.061
3.0	0.071
3.0	0.081
3.0	0.091
3.0	0.101
3.0	0.111
3.0	0.121
3.0	0.131
3.0	0.141
3.0	0.151
3.0	0.161
3.0	0.171
3.0	0.181
3.0	0.191
3.0	0.201
3.0	0.211
3.0	0.221
3.0	0.231
3.0	0.241
3.0	0.251
3.0	0.261
3.0	0.271
3.0	0.281
3.0	0.291
3.0	0.301
3.0	0.311
3.0	0.321
3.0	0.331
3.0	0.341
3.0	0.351
3.0	0.361
3.0	0.371
3.0	0.381
3.0	0.391
3.0	0.401
3.0	0.411
3.0	0.421
3.0	0.431
3.0	0.441
3.0	0.451
3.0	0.461
3.0	0.471
3.0	0.481
3.0	0.491
3.0	0.501
3.0	0.511
3.0	0.521
3.0	0.531
3.0	0.541
3.0	0.551
3.0	0.561
3.0	0.571
3.0	0.581
3.0	0.591
3.0	0.601
3.0	0.611
3.0	0.621
3.0	0.631
3.0	0.641
3.0	0.651
3.0	0.661
3.0	0.671
3.0	0.681
3.0	0.691
3.0	0.701
3.0	0.711
3.0	0.721
3.0	0.731
3.0	0.741
3.0	0.751
3.0	0.761
3.0	0.771
3.0	0.781
3.0	0.791
3.0	0.801
3.0	0.811
3.0	0.821
3.0	0.831
3.0	0.841
3.0	0.851
3.0	0.861
3.0	0.871
3.0	0.881
3.0	0.891
3.0	0.901
3.0	0.911
3.0	0.921
3.0	0.931
3.0	0.941
3.0	0.951
3.0	0.961
3.0	0.971
3.0	0.981
3.0	0.991
3.0	1.001
3.0	1.236
3.0	1.3165
3.0	1.568
3.0	1.822
4.0	0.002
4.0	0.012
4.0	0.022
4.0	0.032
4.0	0.042
4.0	0.052
4.0	0.062
4.0	0.072
4.0	0.082
4.0	0.092
4.0	0.102
4.0	0.112
4.0	0.122
4.0	0.132
4.0	0.142
4.0	0.152
4.0	0.162
4.0	0.172
4.0	0.182
4.0	0.192
4.0	0.202
4.0	0.212
4.0	0.222
4.0	0.232
4.0	0.242
4.0	0.252
4.0	0.262
4.0	0.272
4.0	0.282
4.0	0.292
4.0	0.302
4.0	0.312
4.0	0.322
4.0	0.332
4.0	0.342
4.0	0.352
4.0	0.362
4.0	0.372
4.0	0.382
4.0	0.392
4.0	0.402
4.0	0.412
4.0	0.422
4.0	0.432
4.0	0.442
4.0	0.452
4.0	0.462
4.0	0.472
4.0	0.482
4.0	0.492
4.0	0.502
4.0	0.512
4.0	0.522
4.0	0.532
4.0	0.542
4.0	0.552
4.0	0.562
4.0	0.572
4.0	0.582
4.0	0.592
4.0	0.602
4.0	0.612
4.0	0.622
4.0	0.632
4.0	0.642
4.0	0.652
4.0	0.662
4.0	0.672
4.0	0.682
4.0	0.692
4.0	0.702
4.0	0.712
4.0	0.722
4.0	0.732
4.0	0.742
4.0	0.752
4.0	0.762
4.0	0.772
4.0	0.782
4.0	0.792
4.0	0.802
4.0	0.812
4.0	0.822
4.0	0.832
4.0	0.842
4.0	0.852
4.0	0.862
4.0	0.872
4.0	0.882
4.0	0.892
4.0	0.902
4.0	0.912
4.0	0.922
4.0	0.932
4.0	0.942
4.0	0.952
4.0	0.962
4.0	0.972
4.0	0.982
4.0	0.992
4.0	1.002
4.0	1.3555
4.0	1.359
4.0	1.578
5.0	0.003
5.0	0.013
5.0	0.023
5.0	0.033
5.0	0.043
5.0	0.053
5.0	0.063
5.0	0.073
5.0	0.083
5.0	0.093
5.0	0.103
5.0	0.113
5.0	0.123
5.0	0.133
5.0	0.143
5.0	0.153
5.0	0.163
5.0	0.173
5.0	0.183
5.0	0.193
5.0	0.203
5.0	0.213
5.0	0.223
5.0	0.233
5.0	0.243
5.0	0.253
5.0	0.263
5.0	0.273
5.0	0.283
5.0	0.293
5.0	0.303
5.0	0.313
5.0	0.323
5.0	0.333
5.0	0.343
5.0	0.353
5.0	0.363
5.0	0.373
5.0	0.383
5.0	0.393
5.0	0.403
5.0	0.413
5.0	0.423
5.0	0.433
5.0	0.443
5.0	0.453
5.0	0.463
5.0	0.473
5.0	0.483
5.0	0.493
5.0	0.503
5.0	0.513
5.0	0.523
5.0	0.533
5.0	0.543
5.0	0.553
5.0	0.563
5.0	0.573
5.0	0.583
5.0	0.593
5.0	0.603
5.0	0.613
5.0	0.623
5.0	0.633
5.0	0.643
5.0	0.653
5.0	0.663
5.0	0.673
5.0	0.683
5.0	0.693
5.0	0.703
5.0	0.713
5.0	0.723
5.0	0.733
5.0	0.743
5.0	0.753
5.0	0.763
5.0	0.773
5.0	0.783
5.0	0.793
5.0	0.803
5.0	0.813
5.0	0.823
5.0	0.833
5.0	0.843
5.0	0.853
5.0	0.863
5.0	0.873
5.0	0.883
5.0	0.893
5.0	0.903
5.0	0.913
5.0	0.923
5.0	0.933
5.0	0.943
5.0	0.953
5.0	0.963
5.0	0.973
5.0	0.983
5.0	0.993
5.0	1.003
5.0	1.4055
5.0	1.7925
6.0	0.004
6.0	0.007
6.0	0.014
6.0	0.024
6.0	0.034
6.0	0.044
6.0	0.054
6.0	0.064
6.0	0.074
6.0	0.084
6.0	0.094
6.0	0.104
6.0	0.114
6.0	0.124
6.0	0.134
6.0	0.144
6.0	0.154
6.0	0.164
6.0	0.174
6.0	0.184
6.0	0.194
6.0	0.204
6.0	0.214
6.0	0.224
6.0	0.234
6.0	0.244
6.0	0.254
6.0	0.264
6.0	0.274
6.0	0.284
6.0	0.294
6.0	0.304
6.0	0.314
6.0	0.324
6.0	0.334
6.0	0.344
6.0	0.354
6.0	0.364
6.0	0.374
6.0	0.384
6.0	0.394
6.0	0.404
6.0	0.414
6.0	0.424
